name,amount
Elaine Roth,57980.82
Amber Carroll,45901.73
Grace Alexander,49322.93
Mary Morales,12933.71
Breanna Moore,39116.32
Jody Patel,60162.08
Danielle Wilkins,97297.14
Laura Lucas,28036.85
Matthew Marks,82864.7
Nathan Soto,66983.76
William Patel,71130.87
Thomas Johnson,85506.05
Karen Johnson,71204.46
Jesse Reeves,36336.77
Lisa Cantrell,28976.99
Angela Archer,47200.03
Rachael Barker,90395.43
Kristen Bender,89092.93
Jacob Moore,42778.98
Jonathan Richardson,66159.2
Cindy White,66360.62
Sarah Ingram,47375.37
Lucas Parker,74777.96
Gary Nguyen,81711.55
Andrew Ross,46645.59
Ryan Moore,60773.83
Stephanie Williams,77100.38
James Lee,66618.01
Shannon Reilly,99377.86
Stephen Brown,24233.05
Rebecca Chan,19935.81
Zachary Perkins,648.61
Megan Davis,25752.04
Breanna Gregory,15826.95
Joseph Turner,32787.63
Kathryn Singleton,26522.1
Tiffany Flores,31604.52
Jessica Thompson,97063.1
Shawn Cox,76899.13
Heather Montgomery,7369.51
Sandra Mejia,34446.53
Mark Greer,6617.1
Kenneth Bailey,88784.01
Megan Reese,31249.56
John Thompson,55736.72
Christina Roberts,41197.5
Richard Schmidt,42654.07
Stephanie Bird,70285.86
Joseph Reyes,26583.57
Mark Garcia,43069.58
Michael Garza,21774.72
Angela Patel,84578.29
Austin Cook,40692.94
Taylor Garcia,75946.26
Melinda Armstrong,11705.49
Jennifer Oconnor,39349.46
Annette Bird,6425.84
Pamela Smith,24491.34
Rebekah Simpson DVM,4700.97
Catherine Thompson,9498.91
Adrian Coffey,6443.42
Anthony Morgan,30912.87
Joseph Gonzales,3623.56
Michael Weaver,62029.13
Matthew Mack,58194.24
Micheal Rogers,68266.68
Bonnie Lane,54053.29
Laura Smith,35575.21
Michael James,29691.86
Michael Cook,44510.07
Craig Nielsen DDS,35069.92
Ryan Castillo,88530.36
Shane Mccoy,73222.27
Gary Guerrero,53872.28
Molly Johnson,55530.27
Christy Kennedy,95403.16
Alyssa Santiago,16498.66
Amanda Harrison,40638.7
Ashley Hall,8328.85
Jeremy Mora,41439.47
John Ramos,9878.7
Tyrone Rivas,57826.33
Marcus Mcdonald,3863.81
Megan Hicks,79286.37
Aaron Prince,10338.57
Teresa Cuevas,22145.37
Javier Hayes,94485.04
Stacey Hernandez,51747.27
Holly Garner,34592.62
Jason Espinoza,48795.33
Lisa Burns,95200.96
Ashley Thomas,72989.82
Gina Romero,28339.94
Tanner Howard,61266.18
Charlotte Jacobs,78287.41
Tiffany Jackson,66681.98
Rickey Patel,39536.1
Heather Stewart,35788.49
Kristina White,26029.13
Jacob Price,89250.88
Travis Ross,6326.4
Devin Kramer,72609.21
Phillip Nguyen,33259.34
Eric Camacho,57486.78
Terri Hall,64854.95
Steven Price,23934.99
David Smith,49098.28
Caleb Flynn,38383.52
William Cantu,97759.64
Alfred Singh,4601.7
John Miller,78386.04
Stephanie Johnson,61172.55
Richard Stuart,67566.63
Tina Page,24058.09
Alexandra Ramsey,8209.3
Andrew Bell,6680.1
Nicholas Lozano,42362.75
Vicki Jones,51633.29
Dr. Susan Tucker,33105.78
James Berry,56536.57
Mason Montgomery,59312.98
Matthew Escobar,95786.18
Jordan King,45997.52
Jeffery Edwards,20189.13
John Anderson,35232.7
Benjamin Dixon,18761.48
Tonya Schmidt,13909.15
Madeline Davis,45618.09
Christopher Dillon,71378.29
Bill Trevino,83011.86
Valerie Rhodes,88021.09
Rhonda Johnson,75240.48
Emily Alvarez,18124.8
Stephen Mitchell,65760.56
Gilbert Baxter,98171.07
Sara Morris,28828.86
Tom Mathis,5954.51
Adam Williams,28066.88
Michael Carpenter MD,54345.96
Marissa Kirk,84856.88
Joan Martinez,87177.39
Kelly Barrett,76425.88
Brandon Hill,88545.09
Stephanie Taylor,18308.23
Lori Bender,13338.6
Joshua Williamson,37012.09
Edward Brown,73851.69
Sarah Olsen,99644.29
Stephanie Cochran,21746.16
Nathan Brown II,75099.12
Caleb Thomas,20734.85
Erica Morris,29706.49
Danny Norman,54574.88
Brian Mcintyre,99469.36
Ashley Martin,90212.68
Amy Ayala,61290.29
Richard Mckinney,40407.58
Jamie Elliott,7749.97
Monica Williams,58614.12
Amy Wallace,4507.54
Christopher Flores,65400.03
Carol Smith,40109.89
Teresa Lewis,12117.79
Steven Griffin,27501.9
Lisa Martinez,36958.54
Kristina Robles,56053.28
John Romero,99050.96
Rita Ramsey,12817.15
Brandi Jones,96794.58
Traci Lloyd,45057.73
Marissa Carter,13886.25
Alyssa Harrison,62996.43
Stephen Crosby,67490.25
Edward Vasquez,19764.35
William Salinas,47407.78
Sharon Rodgers,83808.23
Matthew Black,9453.5
Nathan Turner,69159.47
Bryan Johnson,13961.95
Melanie Gonzalez,39770.39
Timothy Grant,18028.23
Erica Lewis,57475.54
Jeffrey Mitchell,13104.55
Angela Walker,24701.89
Matthew Diaz,61769.66
Travis Sanchez,39519.27
Kurt Hale,8259.8
Sherri Hoffman,86449.92
Ashley Reed,21033.6
Melissa Austin,19375.23
Robert Campbell,25201.42
Kevin Stephens,67946.05
Derek Stone,78067.02
Anthony Phillips,40718.12
Kathy Rogers,12805.14
Angela Perry,30109.52
Joseph Gray,58840.95
Samuel Garcia,14568.95
Tiffany Cannon,14179.82
Ronald Ramirez,95484.41
Adam Chan,40496.84
Paige Shea,7280.3
Ronald Robinson,97779.26
Jamie Garner,52963.18
Gabriella Kim,965.91
Mary Heath,84101.17
Mark Gardner,32597.78
William Walker,25273.39
Justin Patterson,45615.11
Laura Jones,26483.87
Paul Jordan,42399.49
Todd Rodriguez,72297.23
Russell Stewart DDS,59189.58
Donna Bennett,13668.85
Brent Stanley,35185.18
Benjamin Small,12200.37
Susan Shah,90187.29
Gabriel Hill,21325.66
John Hubbard,719.12
Miss Michelle Oliver,93489.52
Jason Martin,6740.69
Jason Nelson,98878.21
Andrea Bass,62710.66
Melissa Moore,10359.92
Nancy Robinson,52892.43
Garrett Crawford,23178.98
Ralph Miller,92969.44
Lindsey Graham,55060.09
Chad Johnston,37405.33
Maria Fletcher,76696.63
Kimberly Larson,11759.71
Debra Maynard,99864.45
Richard Jones,20849.49
Lauren Walker,20905.57
Kimberly Clark,93313.45
Jonathan Rosales,34689.07
James Taylor PhD,63866.09
Travis Reynolds,63695.22
Brandi Smith,81977.12
Brittany Schmitt,45229.36
Charles Mcdaniel,45254.58
Jessica Mathis,43077.8
Stephanie Jacobs,85267.9
Renee Hanson,64204.69
Travis Rodriguez,44375.15
Rebecca Harrington,13361.92
William Molina,79264.18
Melanie Lopez,24410.44
Mary Parks,13511.59
Jennifer Perkins,74560.8
Elizabeth Johnson,4870.01
Jennifer Hill,28933.78
Herbert Bell,88643.07
Jacob Coleman,47297.54
Jay Brown,64273.38
Elizabeth Garcia,17610.41
Rick Dunlap,29147.24
Michael Sloan,39574.4
Kyle Hughes,35429.3
Alicia Drake,96195.15
Jenny Schmitt,42124.45
Andrew Miller Jr.,75119.88
James Strong,57017.33
Ralph Edwards,46001.24
Carla Price,4508.01
Donna Chapman,65858.16
Jennifer Lucas,84508.87
Joel Sellers,72820.66
Mr. Daniel Mitchell,81583.11
Cristina Cooper,86301.44
Amanda Lee,39527.33
Calvin King,96089.8
Joshua Anderson,45176.75
William Contreras,87716.48
Natalie Stokes,5090.07
Alan Hampton,38570.07
Steven Robinson,37432.03
Robert Rodriguez,10419.94
Michelle Jones,84871.84
Jacob Valdez,15648.83
Vicki Tucker,96174.08
Lauren James,65761.03
Pamela Lee,85074.37
Terry Baird,36750.04
Dr. Tonya White,61365.27
Colin Peterson,96813.54
Kristina Cordova,63127.37
Melissa Thornton,31217.03
Edward Rich,14745.12
Brian Martin,41961.66
Scott Dalton,95850.07
Sean Wagner,37470.14
Amy Cruz,77812.46
Melinda Garcia,88467.58
Susan Garcia,76811.18
Jennifer Escobar,35494.71
Matthew Smith,67961.33
Melanie Foster,50183.59
Joel Ross,16435.31
Jocelyn Kelley,17727.59
Rebecca Olsen,17310.46
Michael Wilson,95399.78
David Barrera,74310.98
Sharon Blair,29653.17
Chelsea Hobbs,7148.8
Tyler Crawford,29509.96
Lori King,8777.27
Lee Suarez,43445.16
Katelyn Blair,67056.26
Curtis Moss,16966.73
Monique Kim,98712.62
Sandra Daniel,53821.86
Joshua Phelps,69192.11
Christian Gonzalez,54674.13
Scott Clark,39329.23
Veronica Anderson,61539.56
Brandon Rodgers,27612.74
Jessica Gentry,50801.67
Danielle Ferguson,7792.5
Erica Conrad,79146.72
Benjamin Kirby,6791.59
Matthew Cooper,4882.23
Amy Hernandez,74839.16
Jason Reid,81161.49
Michael Jones,14200.41
Kathleen Smith,74820.49
Jose Colon,60506.87
Joseph Woods,63290.64
Jeremiah Williams,86971.97
Wendy Weeks,64286.66
Bethany Watkins,84513.29
Phyllis Lee,66316.23
Eric Harrington,39269.76
Leslie Clark,25988.19
Nichole Price,58657.51
Ellen Brown,474.88
Jimmy Stephens,15271.51
Kevin Christensen,55904.92
Gregory Taylor,54663.16
Jeffrey Zimmerman,82956.95
Dana Dalton,56274.42
Kelly Johnson,54368.96
Jesse Hopkins,92282.39
Cheryl Thomas,18247.99
Justin Boyd,26568.74
Brian Ward,39901.41
Lori Cooper,89798.57
Jacob Cordova,43975.27
Robert Quinn,90297.42
Matthew Reid,65271.84
Anna Rodgers,6023.11
Colton Whitaker,26323.57
Kristina Liu,19858.21
Christina Sanchez,71167.54
Evan Frederick,78412.12
Francisco Rocha,22778.49
Lisa Kelly,71765.65
Kelly Hall,82703.37
Rachel Salazar,37373.11
David Peters,7765.88
Tammy Chan,48384.23
Donna Gregory,61762.64
Angelica Hull MD,47735.61
Lawrence Walsh,94805.84
William Castillo,2252.29
Anne Morris,23563.22
Scott Fields,33487.26
Teresa Parks,38149.02
Christian Contreras,48179.33
Stephanie Gray,68187.76
Tonya Little,68159.13
Karen Smith,98909.25
Ronald Clark,65437.13
Sarah Johnson,88432.55
Jason Guerra,35037.23
Jacob Johnson,71465.6
Christine Webb,36870.25
Christopher Garcia,50130.72
Robert Alexander,22076.69
Vanessa Santiago,62087.67
Richard Roberts,57083.05
John Clark,53739.13
Dakota Mcdowell,67758.99
Julia Pena,76282.75
Joshua Vincent,91523.59
Rachel Shepard,33194.84
Lori Lee,23717.11
Sean Cortez,19461.25
Melissa Roberts,3136.09
Kelly Scott DVM,95398.18
Karen Perry,7939.49
Susan Burton,191.86
Nancy Clark,51617.71
Jennifer Graham,31723.5
Rebecca Salazar,63127.1
Dennis Franklin,97194.22
Eric Burke,71936.64
Tracy Simpson,1017.72
Maureen Hernandez,71464.17
Gabriel Thompson,80460.69
Nathan Stone,7378.23
Nicholas Bennett,33630.95
Thomas Yu,17624.62
Glenda Porter,2482.12
Donna Clark,82772.47
Robert Chang,11273.18
Kimberly Johnson,51332.71
Stephanie Dorsey,82467.97
David White,80178.24
Michael Ruiz,11126.34
Kevin Brown,46664.8
Patrick Brown,40249.05
Becky Miller,58770.29
Teresa Schaefer,71099.63
Dr. Adam Avery MD,68447.6
Kimberly Mcclain,9328.81
Jerry Taylor,84095.76
Brandon Bernard,57907.95
Daniel Sherman,7473.21
Jason Aguilar,82678.53
Michelle Rodriguez,75857.5
William Daniel,79788.21
Kari Thompson,58746.43
Karen Rodriguez,29750.67
Marc Gutierrez,38983.23
Thomas Fernandez,43697.29
Michael Pierce,58961.24
Karl James,74350.73
Patricia Anderson,33057.16
Melody Sanders,30622.29
Kathy Dickerson,77188.23
Casey Young,37543.97
Patrick Mills,35441.54
Kevin Caldwell,5678.03
Victoria Hopkins,65120.29
Kathy Alvarez,76832.7
Jermaine Williams,27692.74
Joshua Powell,63526.11
Michael Morse,6774.45
Renee Wilson,3563.31
Joseph Merritt,26295.22
Ronald Morris,23115.72
Julie Wiley,89542.17
Emily Johnson,43640.3
Michael Krause,90679.27
Benjamin Wang,52974.91
Edwin Thompson MD,56853.47
Brenda Scott,83995.95
Ashley Henson,39764.86
Christopher Miller,40561.71
Ms. April Hicks DDS,43918.29
Mitchell Clarke,34204.49
Joshua Ware,36093.93
John Smith,93060.46
Michelle Thomas,6661.65
Steven Pitts,75975.69
Catherine Lopez,10005.25
Stacy Hester,17370.73
Tanner Peters,72226.66
Carla Elliott,13089.43
Travis Davis,15721.1
Michael Woods,98680.89
Carolyn Arellano,84113.96
Shelby Johnson,59104.34
Seth Lara,78203.87
Anne Choi,19560.5
David May,39965.42
Gary Higgins,60648.79
Douglas Young,74978.28
Chad Nguyen,75710.32
Angelica Hopkins,48051.92
Susan Pena,81775.56
Susan Miller,3863.01
Sarah Solis,10904.49
Angela Leon,71697.32
Misty Scott,37652.97
Vincent Cochran,83262.08
Thomas White,82234.83
Nathan Warren,20711.18
Joseph Davis MD,75270.13
Victoria Clark,88768.82
Donna Smith,60054.37
Debra Cook,32835.94
Anita Morgan,44103.0
Stacy Bradley,92311.69
Tim Shepherd,80267.42
Andrew Kelley,13292.71
Dustin Martin,11364.02
Jeanne Ortiz,30718.76
Samuel Cardenas,6300.88
Lauren Strong,75558.48
Adam Lozano,82968.94
Megan Foster,99140.5
Keith Miller,7106.25
Meghan Larson,37694.37
Hannah Peterson,63455.76
Steven Schmidt,20149.36
Shane Kelley,73334.47
Eric Phillips,46611.78
James Soto,47793.96
Alexander Page,49493.43
Gina Ball,94020.2
Krista Richardson,39976.77
Kristin Gilbert,75391.35
Lisa Bass,89572.42
Megan Hampton,39679.59
Vanessa Benton,10105.71
Michelle Ford,36208.57
Susan Ross,91280.51
Susan Smith,47409.39
Charles Williams,56739.86
Amanda Snyder,8402.2
Tyler Wheeler,25008.26
Jerry Oliver,86941.04
Erik Oliver,92289.24
Alexandra Thomas,7366.31
Samuel Hunt,17460.99
Michael Glenn,19046.92
Katherine Romero,17768.15
Elizabeth Randolph,15923.13
Destiny Gonzales,58671.73
Leslie Campbell,77644.79
Jennifer Garcia,92355.11
Wesley Newman,57931.17
Mary Fitzgerald,52579.96
Christopher Booker,6433.37
Erica Davis,9773.98
David Sanchez,16118.99
Juan Jones,51393.5
Kelly Jacobson,81701.24
Ryan Villarreal,21185.53
Shannon Gonzalez,42827.2
Lisa Wolf,59168.11
Richard Wilkerson,28103.44
Charles Warren,66584.55
George Gibson,21268.56
Jessica Velazquez,76048.85
Kim Atkinson MD,33098.02
Logan Leon,1171.9
Ashley Bryant,26482.69
Katherine Johnson,6570.92
Gregory Bautista,33885.3
John Ferrell,76371.83
Sharon Williams,74916.27
Alicia Swanson,301.83
Tyler Coleman,15517.41
Madison Perez,47575.83
Erin Evans,14875.2
Kayla Hayes,7182.44
Trevor Townsend,98373.27
Matthew Benson,95348.42
Melissa Sullivan,34700.37
Robert Conner,16802.83
Michelle Simon DVM,32897.32
Andrew Zamora,63826.82
Kenneth Wilcox,96905.76
Mrs. Kimberly Delgado MD,18969.85
Sarah Tran,6349.0
Kathy Burton,98327.45
Alec Richardson,23745.57
Pamela Johnston,95778.05
Ashley Brown,51344.59
Scott Holland,11926.14
Patricia Lucas,78851.6
Angelica White,3719.12
James Woods,40369.47
Jeremy Scott,796.64
Mr. Johnny Hines,23928.36
Nicole Roman,83582.75
Kayla Flowers,42819.53
Eric Riley,29152.33
Marcus Haney,19859.09
Joseph Hancock,10920.03
Timothy Green,6904.26
James Moore,20211.79
Stacy Watkins,75204.91
Judith Hayes,4798.24
Laurie Douglas,38791.35
Daniel Benson,61534.12
Carrie Myers,42895.98
Timothy Oliver,69181.81
Kaitlyn Espinoza,48188.42
Teresa Smith,39711.11
Kari Conley,51001.09
Sean Lawrence,23595.03
Steve Turner,83862.9
Linda Morgan,65690.29
Richard Huber,9384.57
Donald Stanley,67495.19
Dawn Allen,59801.72
Diane Gaines,89568.18
Angela Graham,91163.18
Ruth Scott,68516.88
Jessica Baxter,8806.53
Elizabeth Wright,90549.56
Henry Gray,86510.64
Emily Mcguire,10310.6
Michael Gallegos,78676.49
Zachary Valencia,75978.06
Samantha Murphy,82873.71
Deanna Faulkner,5528.56
Madison Ortiz,4538.01
Anna Pugh,1782.23
Victor Lee,24662.57
Kyle Coleman,9591.36
Gary Ryan,77208.54
Rachel Phelps,95197.71
Karen Parker,48011.68
Jessica Edwards,77655.28
Douglas Manning,23525.72
Mary Booker,28350.04
Mark Stephens,67895.56
Tiffany Graham,75381.07
Andrew Hendricks,43027.04
Chad Mason,47225.31
Beth Lewis,62033.03
Robin Edwards,81673.34
Tony Ross,3829.97
Monica Ellis,43102.09
Micheal Welch,41222.83
Sheri Foster,3707.63
Aaron Bass,86874.34
James Miller,71949.25
Michelle Smith,71081.62
Jordan Meyer,26545.19
Bryan Ramirez,85869.24
Christina Freeman,47387.55
James Atkinson,46219.03
Rachel Horn,13431.93
Justin Fernandez,42008.71
Michael Williams,69070.57
Thomas Alexander,95379.62
Michael Cooper,67732.19
Nathan Banks,2931.05
Denise Bryant,51807.03
Jesse Schwartz,73089.45
Gabriel White,39376.63
Kenneth George,46335.39
Kenneth West,17443.02
Colleen Eaton,13980.16
Monica Simmons,57898.96
Barry Lowery,36452.48
Annette Kelley,43966.44
Benjamin Lutz DVM,34267.09
Daniel Holmes,56712.89
Terry Williams,17139.97
Maria Johnson,2133.69
Michael Mcmahon,84557.59
Mason Mahoney,27297.71
Wendy Lane,95765.06
Richard Potter,89552.64
Amanda Andrews,22389.5
Phillip Jones,86059.3
David Patterson,19488.0
Margaret Walsh,25019.86
Amy Sellers,40781.79
Barbara Jimenez,84099.44
Stephen Miller,49666.1
George Sanchez,76935.4
Lynn Hoover,21923.03
Bonnie Fletcher,8025.22
Kristen Smith,74959.65
Alicia Garcia,11378.29
Charles Frazier,39305.19
Gary Lopez,99033.5
Aaron Young,32919.08
Lawrence Malone,30709.11
Heather Shepherd,59293.04
Nicholas Warren,91306.61
Jaime Wallace,60930.64
Andrea Calderon,62326.21
Laurie Stewart,79940.55
Jeremy Patel,45439.91
Jennifer Le,47669.12
April Clark,16342.09
Melinda Lamb,24140.45
James Ford,40516.99
Charles Garcia,36408.81
William Lee,88031.23
Amy Martin,12988.68
Brandon Fischer,39542.58
Bethany Morris,24995.7
Amanda Smith,10670.5
Brian Barnett,87338.6
Teresa Lopez,26374.95
Bill Robinson,48074.7
James Moore,44715.21
John Walsh,75401.58
Michelle Gomez,58983.45
John Bird,40083.69
Stephen Chan,64213.26
Laurie Choi,25854.66
John Meadows,53679.37
Cynthia Livingston,35498.16
Daniel Webster,93212.99
Michael Austin,90513.32
Amber Collins,80661.86
Deborah Drake,17537.52
Katherine Buchanan,52502.81
Brandi Vaughn,77091.54
Monica Howe,94604.56
Isaac Johnson,59424.34
Jennifer Anderson,14488.42
Peter Meadows,11804.57
Glenda Graham,51083.05
Richard Benson,92084.67
Jill Weaver,5818.7
Kimberly Archer,79708.16
John Long,76901.29
Jessica Coleman,73840.02
Andrea Gibson,62556.75
Shannon Lopez,88207.9
Catherine Cunningham,57860.34
Nicole Reyes,6137.15
Steven Diaz,41422.95
Thomas Erickson,81197.27
Patricia Murphy,24973.99
Justin Clark,28091.05
Steven Roy,54551.83
Nicholas Zimmerman,9056.87
Alicia Mendoza,73483.23
Brittany Wong,86927.34
Mary Huang,67453.36
Jason Walters,34209.12
Nicholas White,63130.79
Amanda Bryant,17093.43
Andrea Myers,30649.83
Kyle Gibson,49535.46
Christopher Wilkins,27457.58
Jessica Barker,75739.03
John Young,76679.57
Kristy Baker,76202.52
Lisa Adams,95700.49
Kyle Brown,2414.97
Keith Patrick,37275.03
Marie Dodson,7238.76
Dustin Neal,30638.81
Priscilla Rivera,72426.25
Amanda Huang,34685.57
Levi Brown,95011.36
Clifford Wallace,75933.63
Jonathan Contreras,84211.53
Matthew Cook,26858.56
Ryan Frazier,65506.45
Harry Dorsey,90285.26
Catherine Herman,75432.13
Kimberly Love,10286.38
Evan Morgan,50822.07
Michael Nixon,41224.02
Scott Lopez,61914.68
Jessica Jackson,33249.27
Amanda West,20968.38
Robert Martinez,61967.18
Michael Clayton,59168.59
Arthur Bradley,29443.69
Nancy Green,79547.11
Sylvia Vasquez,57695.31
Dr. Heather Foster,68754.02
Rose Anthony,39964.35
Jennifer Rios,80719.36
Christopher Hernandez,47553.86
Mrs. Donna Woods,43876.97
Joseph Graves,13994.61
Melissa Jordan,38882.13
Amber Carey,27341.21
Troy Gallagher,2756.77
Pamela Delgado,81010.5
Sean Cortez,62081.42
Alexandra Holder,64052.38
Christopher Gross Jr.,61340.52
John Oliver,43546.14
Linda Williams,7203.11
Hector Moran,19962.14
Catherine Clark,33406.57
Michael Reynolds,92080.77
Brooke Miller,23260.04
Gabriel Graves,96811.77
Daniel Hansen,28267.99
John Johnson,78615.24
Lori Leach,38417.89
Carla Barnes,43325.55
Jeremy Nunez,50259.9
Carolyn Barrett,57919.04
Danny Clark,91950.88
Christopher Scott,61963.69
Adrienne Horne,86815.8
Jeremiah Cruz,70299.34
Brenda Hobbs,9078.0
Joshua Webb,55453.8
William Carter,4623.9
John Hess,73849.46
Shane Webb,83828.43
Karen Bryant,34055.42
Edward Tucker,42495.65
Ashley Gates,68315.9
Sheila Barr,71405.88
Michael Palmer,29999.78
Alexandra Jones,59389.28
Brian Jones,54897.75
Erin Rodriguez,38089.94
Jon Smith,59926.52
Melissa Reynolds,61072.5
Julie Smith,737.35
Gerald Knapp,94640.63
Thomas Marquez,6655.79
Adam Strickland,89314.75
Jamie Cruz,50457.95
Megan Underwood,69805.94
Brian Kelly,28867.99
Gina Williams,81841.08
Mary Ramirez,35692.22
Lisa Johnson,75249.02
Mary Reed,49519.76
Tonya Brown,56740.04
Alicia Sawyer,70811.15
Brandon Simmons,5644.69
Michael Short,87777.54
Julie Cruz,14309.62
Laura Martinez,38028.76
Christina Fox,35851.75
Joshua Burns,46525.88
Timothy Wilson,91465.67
Mrs. Kristi Brandt,31888.24
Amber Ferguson,45939.77
Shannon Johnson,91118.43
Christine Gibson,1578.86
Lisa Chan,65868.79
William Wiley,64502.51
Susan Rowe,58754.59
Haley Castro,61428.15
Debbie Anderson,14674.44
